BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
15-126513,Commune des Gets,21740134800016, Mairie,,,"61, route du Front de Neige BP 24",74260,LES GETS,,(+33) 4-50-74-74-65,,(+33) 4-50-74-74-57,mairie@mairie-les-gets.fr,http://www.mp74.fr,http://www.mp74.fr,,,,,False,False,,False,False
15-126514,DRSID Lyon,None,"M. Servais Arnaud, DRSID Lyon",,,BP 97423,69347,Lyon cedex 07,,04-37-27-33-91,,04-37-27-35-15,arnaud.servais@intradef.gouv.fr,,,,,,,False,False,,False,False
15-126515,Communauté Urbaine de Dunkerque,None,,Service des marchés publics,,Pertuis de la MarineBP 85530,59386,Dunkerque,,(+33) 3-28-62-70-00,,(+33) 3-28-62-71-60,,,https://www.marches-securises.fr/perso/flandre-dunkerque/,,,,,False,False,,False,False
15-126516,C. A. du Grand Villeneuvois,None,Monsieur Cassany,,,"24, rue du Vieux Pont",47440,Casseneuil,,(+33) 5-53-71-54-81,,(+33) 5-53-40-16-55,,http://www.grand-villeneuvois.fr,http://cc-villeneuvois.marcoweb.fr,,http://cc-villeneuvois.marcoweb.fr,,,False,False,,False,False
15-126517,Centre Intercommunal de Gérontologie,None,"M. RENAUDIE Alain, Directeur",,,"16, rue de Bousbecques",59126,LINSELLES,,(+33) 3-20-03-29-87,,(+33) 3-20-03-75-54,directionciglinselles@orange.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-126518,Cie Foyalaise de Transports Urbains,None, Carine MARTINEL,,,Place des AlmadiesBP 435,97204,Fort de France Cedex,,(+33) 5-96-60-97-50,,(+33) 5-96-70-58-60,secretariat.general@cftu-mozaik.fr,,,,,,,False,False,,False,False
15-126519,Conseil Gal des Pyrénées-Atlantiques,None,M. MITJANA Jérôme,,,64 avenue Jean Biray,64058,Pau cedex 09,,05-59-11-44-06,,05-59-11-46-33,jerome.mitjana@cg64.fr,http://www.cg64.fr,,,,,,False,False,,False,False
15-126520,MERCATOR OCEAN,None,DREVILLON Marie,,,Parc Technologique du Canal8-10 Rue Hermès,31520,Ramonville Saint Agne,,05-61-39-38-15,,05-61-39-38-99,marie.drevillon@mercator-ocean.fr,http://www.mercator-ocean.fr,http://www.mercator-ocean.fr/fre/mercator_ocean/Appels-d-offre,,,,,False,False,,False,False
15-126521,Ville de Moissy-Cramayel,None,"Mme MAGNE Line, Maire",Direction des Services Techniques,,"6, place du souvenir Cedex 77550 BP 24",77550,moissy-cramayel,,(+33) 1-64-88-16-16,,(+33) 1-64-88-16-69,dst@ville-moissycramayel.fr,http://www.moissy-cramayel.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-126522,Syndicat Intercommunal d'Eau Potable e,None,"M. Henryot Jean-Michel, Président",,,3 place Roger Delthil,82200,Moissac,,05-63-04-63-63,,05-63-04-63-64,siepa.moissac-lizac@moissac.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-126524,ESID de Rennes,None,M. LECOEUR ARNAUD,,,Quartier Margueritte bp14,35998,Rennes cedex 9,,(+33) 2-23-35-26-01,,(+33) 2-23-35-21-93,,,,,,,,False,False,,False,False
15-126525,Cté d'Agglomération de La Rochelle,None,M. Le Président,,,6 rue St Michel CS 41287 Cedex 02,17086,La Rochelle,,,,,,,,,,,,False,False,,False,False
15-126526,Ville de Pau,None,Monsieur le Maire de Pau,,,Hôtel de VillePlace Royale,64000,Pau,,,,,,,,,,,,False,False,,False,False
15-103934,CHU Toulouse,None,M. le Directeur Général,,,"Hôtel-Dieu Saint-Jacques 2, rue Viguerie TSA 80035",31059,Toulouse cedex 9,,,,,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,http://www.achats-hopitaux.com,,,,,False,False,,False,False
15-126528,Centre hospitalier d'Agen,None, M.Bruno CESCON,,,route de Villeneuve,47923,Agen cedex 9,,05-53-69-70-01,,05-53-69-77-05,offre.marche@ch-agen.fr,https://www.achat-hopital.com,,,,,,False,False,,False,False
15-126529,Cté d'agglomération du Bassin de Thau,None, Service Commande Publique,,,"4, avenue d'Aigues BP 600",34110,Frontignan,,(+33) 4-67-46-47-62,,(+33) 4-67-46-47-65,marches-publics@thau-agglo.fr,http://www.thau-agglo.fr/,http://bassin-thau.marcoweb.fr/,,,,,False,False,,False,False
15-126530,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil général des Alpes-Maritimes,,,"Direction générale adjointe pour les finances, la commande publique, la documentation et les archives - direction des finances, de l'achat et de la commande publique - service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin- bureau 604 B.P. 3007 - 9h à 11h45 et 13h30 à 16h30",6201,Nice cedex 3,,(+33) 4-89-04-20-25,,(+33) 4-89-04-29-89,,https://www.e-marches06.fr,,,,,,False,False,,False,False
15-126531,Centre Hospitalier Nord Deux-Sèvres,None,"Mme BODIN Annabelle, ACH",,,13 rue de BrossardCS 60199,79205,Parthenay cedex,,05-49-68-29-11,,05-49-95-28-15,marches@chnds.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
15-126532,Centre Psychothérapique de Nancy-Laxou,None," Direction de la Stratégie et des Ressources Matérielles, Secteur Equipements",,,"1, rue du Docteur Archambault",54521,Laxou,,03-83-92-50-54,,03-83-92-50-37,dsrm@cpn-laxou.com,http://www.cpn-laxou.com,http://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-126533,Centre Hospitalier Bretagne Atlantique,None, M. Alain LATINIER,,,20 boulevard du Général Maurice Guillaudot - BP 70555,56017,Vannes,,02-97-29-21-08,,02-97-29-21-14,cyrille.gay@ch-bretagne-atlantique.fr,,https://www.achat-hopital.com,,,,,False,False,,False,False
15-126534,CG Loir et Cher,None, Le président du Conseil départemental de Loir-et-Cher,,,Place de la République,41020,Blois Cedex,,(+33) 2-54-58-41-41,,(+33) 2-54-58-42-28,sec.marches@cg41.fr,http://www.le-loir-cher.fr,https://www.marches-securises.fr/perso/cg41/,,,,,False,False,,False,False
15-126535,Commune de Piolenc,None,M. le Maire,,,6 rue Jean MoulinBP no1,84420,Piolenc,,04-90-29-63-66,,04-90-29-50-62,mairie.piolenc@wanadoo.fr,http://www.mairie-piolenc.fr,,,,,,False,False,,False,False
15-126536,Syndicat Centre Hérault,None,"M. SAINTPIERRE Michel, Président",,,Route de Canet BP29,34800,Aspiran,,04-67-88-18-46,,04-67-88-18-47,,http://www.syndicat-centre-herault.org,,,,,,False,False,,False,False
15-126540,GHAM,None,Mme Cornet,,,Site de Nogent sur seine - direction des services économiques - 5 place aristide briand,10400,Nogent sur seine,,(+33) 3-25-39-87-08,,(+33) 3-25-39-58-07,scornet@gham.fr,http://marches-securises.fr,,,,,,False,False,,False,False
15-126541,Cté de l'Agglomération Belfortaine,None,M. Le Président,,,Direction des Systèmes d'Information Hôtel de Ville et de la Communauté d'Agglomération Place d'Armes,90020,Belfort Cedex,,,,,,,,,http://www.marches.agglo-belfort.fr,,,False,False,,False,False
15-126542,Ville de Gonesse,None,M. Jean-Pierre BLAZY,,,Direction de la Commande Publique 66 rue de Paris Boite postale 10060,95503,Gonesse Cedex,,,,,,,,,,,,False,False,,False,False
15-126543,Conseil général des Hauts-de-Seine,None,,,,Conseil départemental des Hauts-de-Seine2-16 bld soufflot,92200,nanterre,,,,,,http://www.hauts-de-seine.net,http://www.hauts-de-seine.net/reunions-fournisseurs,,,,,False,False,,False,False
15-126545,CH Montperrin,None,"M. KACHETEL MOHAND, ADCH",,,"109, avenue du Petit Barthélémy",13617,AIX EN PROVENCE Cedex 01,,(+33) 4-88-71-20-37,,(+33) 4-42-16-17-77,marches-publics@ch-montperrin.fr,http://www.ch-montperrin.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-126546,Ville d'Eysines,None,Mme Le Maire,,,Hôtel de ville,33327,Eysines Cedex,,(+33) 5-56-16-18-00,,(+33) 5-56-16-69-58,,http://www.mairie-eysines.fr,https://marchespublics.aquitaine.fr,,,,,False,False,,False,False
15-126548,CHRU de Lille,None,Mme Nora Dumont,,,Cellule Marchés - Rue Philippe Marache,59037,Lille cedex,,03-20-44-45-86,,03-20-44-47-23,achats-travauxequipements@chru-lille.fr,,,,,,,False,False,,False,False
15-126549,FIPHFP,None,Monsieur Abdelmounaïm ZAHID,,,12 Avenue Pierre Mendès France,75914,Paris,,,,,abdelmounaim.zahid@caissedesdepots.fr,http://www.fiphfp.fr,http://marches.caissedesdepots.fr,http://marches.caissedesdepots.fr,http://marches.caissedesdepots.fr,,,False,False,,False,False
15-126550,GPMH au Havre,None,M. Représentant légal de l'établissement public Le Directeur Général,,,Terre plein de la Barre CS 81413,76067,Le havre cedex,,02-32-74-69-58,,02-32-74-72-40,gpmhmarches@havre-port.fr,,,,,,,False,False,,False,False
15-126551,SDIS 22,None,M. Le Président,,,13 rue de Guernesey Cedex 1,22015,Saint-Brieuc,,,,,,http://sdis22.marcoweb.fr,http://sdis22.marcoweb.fr,,,,,False,False,,False,False
15-126552,Ville de Nîmes,None,M. Le Maire,,,Direction de la Commande PubliqueService des Appels d'OffresColisée 21 rue du Colisée2ème étage,30947,Nîmes Cedex 9,,(+33)4-34-03-57-00,,(+33)4-34-03-57-01,commande-publique-mapa@ville-nimes.fr,,,,,,,False,False,,False,False
15-126553,Régie Immobilière de la Ville de Paris,None,M. Schneider Daniel,,,"13, avenue de la Porte d'Italie",75013,Paris,,01-77-75-11-88,,,julien.ligneaut@rivp.fr,,,,,,,False,False,,False,False
15-126554,Agence de l'Eau Artois - Picardie,None,"Mlle BENDERRADJI Soria, Chargée d'Affaires Juridiques",,,"200, rue Marceline Centre Tertiaire de l'Arsenal BP 80818",59508,Douai cedex,,03-27-99-90-00,,03-27-99-90-15,soria.benderradji@eau-artois-picardie.fr,https://www.marches-publics.gouv.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=192103&orgAcronyme=d4t,,,,,,False,False,,False,False
15-126555,Ville d'Antibes Juan-les-Pins,None,M. MAIRE Le,,,DGA Ressources et Prospective 12 place Géneral de Gaulle BP 2205,6606,Antibes cedex,,,,,commandepub-gestadm@ville-antibes.fr,,,,,,,False,False,,False,False
15-126556,Communauté de Communes de Bischwiller,24670118900010,M. le Président,,,9 place de la mairie - BP 10035,67241,Bischwiller,,(+33) 3-88-53-98-55,,(+33) 3-88-53-75-28,,,https://marches-publics.info,,,,,False,False,,False,False
15-126557,Direction des Achats Mairie de Paris,None,M. Didier BAILLY,Agence de la Mobilité,,121 Avenue de France 95 Avenue de France,75639,Paris cedex 13,,,,,,http://www.paris.fr,https://m13.paris.fr,,,,,False,False,,False,False
15-126558,Conseil régional Ile de France,23750007900064,M. LACOUR François,,,35 Boulevard des Invalides 35 Boulevard des Invalides,75007,Paris,,(+33) 1-53-85-58-89,,(+33) 1-53-85-57-79,francois.lacour@iledefrance.fr,http://www.iledefrance.fr/marches-publics/,https://avis.maximilien.fr,,,,,False,False,,False,False
15-126561,CONSEIL GENERAL BAS-RHIN,None,M. Le Président du Conseil Général,,,Mission Réseaux et Infrastructures Service de l'entretien des routes départementales Hôtel du Département Place du Quartier Blanc Cedex 9,67964,Strasbourg,,(+33) 3-88-76-67-67,,,,http://www.bas-rhin.fr/acces-direct/les-marches-publics,https://alsacemarchespublics.eu/,,,,,False,False,,False,False
15-126562,GCS laboratoire interhospitalier,None, Alain TEISSIER,,,"179, Avenue des Soeurs Gastine BP 61360",13677,Aubagne Cedex,,,,,,http://www.ch-aubagne.fr/,http://cheg.marcoweb.fr,,,,,False,False,,False,False
15-126563,Centre Hospitalier Métropole Savoie,None, Mme Véronique POBELLE,,,"Service restauration-400, Faubourg Maché-bp 1125",73011,chambéry cedex,,(+33) 4-79-96-61-57,,(+33) 4-79-96-51-59,gdc@ch-metropole-savoie.fr,http://www.ch-metropole-savoie.fr,http://achat-hopital.com,,,,,False,False,,False,False
15-126564,DRSID Lyon,None,"Mme Pons Marie, ESID Lyon",,,BP 97423,69347,Lyon cedex 07,,04-37-27-23-51,,04-37-27-35-15,marie2.pons@intradef.gouv.fr,,,,,,,False,False,,False,False
15-126566,Ministère des Affaires étrangères,None,,,,DGA/DRH/DPS 57 boulevard des Invalides,75700,Paris,,,,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=247599&orgAcronyme=c8v,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=247599&orgAcronyme=c8v,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=247599&orgAcronyme=c8v,,,False,False,,False,False
15-126568,Ecole des Mines de Nantes,None,"Mme Anne BEAUVAL, Directrice",,,4 rue Alfred KastlerBP 20722,44307,Nantes cedex 3,,(+33)2-51-85-81-00,,,,http://www.mines-nantes.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-126569,Mairie de Saintry-sur-seine,None,Mme FOULON Monique,,,57 grande rue charles de gaulle,91250,Saintry sur seine,,(+33) 1-69-89-52-51,,(+33) 1-69-89-52-53,,http://www.saintry-sur-seine.fr,,,,,,False,False,,False,False
15-126571,OPPIC,None,Mme. la Présidente,,,"30 rue du Chateau des Rentiers, CS 61336",75647,Paris Cedex 13,,,,,,http://www.oppic.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-126572,Ville de Grande-Synthe,None, Monsieur le Maire,,,Place François Mitterrand,59760,Grande-Synthe,,(+33) 3-28-62-77-00,,(+33) 3-28-62-77-12,marches.publics@ville-grande-synthe.fr,http://www.ville-grande-synthe.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-126574,Centre Hospitalier Jean-Martin Charcot,None,M. BERARD JACQUES,,,"30, avenue Marc Laurent",78370,PLAISIR,,(+33) 1-30-81-85-04,,,alizee.remond@ch-charcot78.fr,http://www.ch-charcot78.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-126575,Lorient Agglomération,None,"M. Metairie Norbert, Président",,,CS 20001,56314,Lorient cedex,,02-90-74-71-89,,02-90-74-71-99,commande-publique@agglo-lorient.fr,,http://www.e-megalisbretagne.org,,,,,False,False,,False,False
15-126576,Conseil Régional Languedoc Roussillon,None,,,,201 avenue de la Pompignane,34064,Montpellier cedex 2,,(+33) 4-67-22-63-08,,(+33) 4-67-22-90-52,cao@cr-languedocroussillon.fr,http://www.laregion.fr,https://marchespublics.cr-languedocroussillon.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=7423&orgAcronyme=t5y,,,,,False,False,,False,False
15-126578,Direction des Achats Mairie de Paris,None," DFA CSP5 domaine de rénovation DJS PO OUEST BI, Ville de Paris",,,DA - 95 avenue de France DA - 95 avenue de France,75639,Paris cedex 13,,,,,dfa-csp5@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,False,,False,False
15-126579,Conseil général de l' Aisne,None, Yves Daudigny,,,"2, rue Paul Doumer",2013,Laon cedex,,,,,,,https://www.marches-aisne.fr/fr/consult.php?us=cg02001&id=186,,,,,False,False,,False,False
15-126580,DRSID Lyon,None,"M. Servais Arnaud, ESID Lyon",,,BP 97423,69347,Lyon cedex 07,,04-37-27-33-91,,04-37-27-35-15,arnaud.servais@intradef.gouv.fr,,,,,,,False,False,,False,False
15-126581,ville de Clichy-sous-bois,None,Monsieur le Maire,,,Place du 11 Novembre 1918,93390,Clichy-sous-Bois,,,,,,,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2015_Q2PjrEisOO&v=1&selected=0,,,,,False,False,,False,False
15-126582,SDIS du Var,None, représenté par le Pouvoir Adjudicateur,,,Centre Jacques Vion87 boulevard Colonel Michel,83300,Draguignan,,(+33) 4-94-60-37-00,,,marches@sdis83.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
15-126583,VILLE DE SAINT GEORGES SUR BAULCHE,None,Mme CIVEIT ROGER Delphine,,,37 Grande rue,89000,Saint georges sur baulche,,(+33) 3-86-94-20-70,,,delphine.civeit-roger@stg89.fr,http://www.saint-georges-sur-baulche.fr,,http://www.saint-georges-sur-baulche.fr/,,,,False,False,,False,False
15-126584,Ville d'Eysines,None,Mme Le Maire,,,Hôtel de ville,33327,Eysines Cedex,,(+33) 5-56-16-18-00,,(+33) 5-56-16-69-58,,http://www.mairie-eysines.fr,https://marchespublics.aquitaine.fr,,,,,False,False,,False,False
15-126585,Ville de lens,None,M. Alain Reck,,,Service des marchés publics,62300,Lens,,(+33) 3-21-69-08-24,,(+33) 3-31-69-09-35,areck@mairie-lens.fr,http://www.villedelens.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
15-126586,Ets public Musées Orsay et Orangerie,None, Secteur des affaires juridiques,,,62 rue de lille,75343,Paris cedex 7,,(+33) 1-53-85-16-36,,(+33) 1-53-85-16-01,juridique@musee-orsay.fr,http://musee-orsay.e-marchespublics.com,http://musee-orsay.e-marchespublics.com,,,,,False,False,,False,False
15-126587,CHU Rennes,None,M. Le directeur Du département du patrimoine,,,2 Rue Henri Le guilloux,35033,Rennes cédex 9,,(+33) 2-99-28-42-42,,(+33) 2-99-28-41-90,,,http://www.achatpublic.com,,,,,False,False,,False,False
15-126588,Commune de Rochefort-sur-Loire,21490259500013,GUINEMENT Catherine,,,Mairie Place de l'hôtel de ville,49190,Rochefort-sur-loire,,(+33) 2-41-78-70-24,,(+33) 2-41-78-86-26,le-maire@wanadoo.fr,,http://www.centraledesmarches.com/,,,,,False,False,,False,False
15-126589,Ville de Mérignac,None,Direction des Finances - Service de la Commande Publique,,,60 avenue du Maréchal de Lattre de Tassigny,33700,Mérignac,,,,,,,,,,,,False,False,,False,False
15-126590,Commune de Rivedoux-Plage,None,M. le Maire,,,MAIRIE avenue Gustave Perreau - BP 13,17940,Rivedoux-Plage,,05-46-09-39-39,,05-46-09-39-30,rivedoux-plage@mairie17.com,,,,,,,False,False,,False,False
15-126592,Syndicat Mixte Stations du Mercantour,None,Monsieur Le Président,,,10 rue des Communes de France,6660,Saint Etienne de Tinée,,04-93-02-40-66,,04-93-02-40-73,info@smsm.fr,,,,,,,False,False,,False,False
15-126593,GPMH au Havre,None,"M. Général le Directeur, Représentant de l'Etablissement Public",,,Terre Plein de la Barre CS 81413,76067,Le havre cedex,,02-32-74-69-58,,02-32-74-72-40,gpmhmarches@havre-port.fr,,http://achatpublic.com,,,,,False,False,,False,False
15-126594,Conseil Régional d'Aquitaine,None,Monsieur le Président,,,14 rue François de Sourdis,33077,Bordeaux,,,,,,http://sam.aquitaine.fr,http://sam.aquitaine.fr,,http://sam.aquitaine.fr,,,False,False,,False,False
15-126595,Ville de Brétigny sur Orge,None,M. Le Maire,,,"44-46, rue de la Mairie",91220,Bretigny-Sur-Orge,,,,,,,,,,,,False,False,,False,False
15-126596,MINDEF/TERRE/SIMMT,None,Monsieur le sous-directeur contrats de la SIMMT,Mme Voisin,,Etablissement ingénieur général Jayat - CS 30704,78013,Versailles,,(+33) 1-39-67-27-98,,(+33) 1-39-67-28-03,,,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15-126597,Préfecture de la Nièvre,None,Faucard Philippe,,,"BRHM - GEM5840, rue de la préfecture",58026,Nevers cedex,,03-86-60-71-03,,,,,,,,,,False,False,,False,False
15-126598,SEM 92,None,"M. TIRRUEL Roland, SEM 92",,,28 boulevard Emile Zola,92020,Nanterre cedex,,01-41-37-11-70,,01-41-37-12-00,rtirruel@sem92.fr,https://marches.maximilien.fr,,,,,,False,False,,False,False
15-126599,Ville de Courbevoie,None, le Maire,,,"Hôtel de Ville, Service Commande Publique",92401,Courbevoie,,(+33) 1-71-05-71-92,,(+33) 1-71-05-73-40,,http://www.ville-courbevoie.fr,,,,,,False,False,,False,False
15-126600,communauté des communes du Serrois,None," ROLLAND Michel, Président",,,rue des jardins,5700,serres,,04-92-67-19-44,,04-92-67-14-27,cc.serrois@wanadoo.fr,,,,,,,False,False,,False,False
15-126601,Ville de Courbevoie,None, le Maire,,,"Hôtel de Ville, Service Commande Publique",92401,Courbevoie,,(+33) 1-71-05-71-92,,(+33) 1-71-05-73-40,,http://www.ville-courbevoie.fr,,,,,,False,False,,False,False
15-126602,Cté d'agglo Orléans Val de Loire,None, Le President,,,"Espace Saint Marc, 5 place du 6 juin 1944, CS 95801",45058,Orléans,,02-38-78-75-75,,02-38-78-76-22,,http://www.agglo-orleans.fr,http://marchespublics.orleans.fr,,,,,False,False,,False,False
15-126603,OPH - Var Habitat,47990473200019, le Directeur Général - c/o service marchés,,,BP29,83040,Toulon,,(+33) 4-94-61-55-00,,(+33) 4-94-61-55-28,service-marches@varhabitat.com,http://www.marches-publics.info,http://www.marches-publics.info,,,,,False,False,,False,False
15-126608,Conseil Général d'Indre et Loire,None, le Président du Conseil départemental,,,Place de la Préfecture,37927,Tours,,02-47-31-42-74,,02-47-31-43-75,commande-publique@cg37.fr,http://www.cg37.fr,http://www.cg37.fr,,,,,False,False,,False,False
15-126609,Ville de Fréjus,None, Monsieur le Maire,,,Place FormigéCS 70108,83608,Fréjus cedex,,(+33) 4-94-17-66-00,,(+33) 4-94-51-91-84,marchespublics@ville-frejus.fr,http://www.ville-frejus.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-126610,Commune de BRAINE,None,"Mme HEYERCASSIOT Clarisse, Secrétaire générale",,,Place Charles de Gaulle,2220,Braine,,(+33) -03-23-74-10-40,,(+33) -03-23-74-16-56,clarisse.heyercassiot@braine.fr,,,,,,,False,False,,False,False
15-126611,EHPAD LES OISEAUX,None, Eric lorton,,,17 rue du lieutenant rousselot,78500,Sartrouville,,(+33) 1-30-86-20-00,,(+33) 1-30-86-20-03,directeur@ehpadlesoiseaux.fr,,,,http://www.e-marchespeublics.com,,,False,False,,False,False
15-126612,CG Loir et Cher,None, Le président du Conseil départemental de Loir-et-Cher,,,Place de la République,41020,Blois Cedex,,(+33) 2-54-58-41-41,,(+33) 2-54-58-42-28,sec.marches@cg41.fr,http://www.le-loir-cher.fr,https://www.marches-securises.fr/perso/cg41/,,,,,False,False,,False,False
15-126613,DIRISI,None,"M. PEPIN Pascal, Acheteur - DIRISI Toulon",,,FORT DE BICETRE - 21 avenue Charles Gide,94270,Le kremlin bicêtre,,04-22-43-67-85,,,dirisi-toulon.marches.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
15-126614,Voies navigables de France,None,M. Le Directeur Territorial Nord - Pas-de-Calais de VNF,,,37 rue du Plat - BP 725,59034,Lille cédex,,03-20-15-49-70,,03-20-15-49-71,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-126615,Métropole Européenne de Lille,None,Mlle ZAPATA-CARRILLO Pauline,,,1 rue du Ballon - C.S. 50749,59034,Lille cedex,,03-20-21-31-95,,,dmg-marche@lillemetropole.fr,,,,,,,False,False,,False,False
